source_group,fold,actual,predicted,prob_ATTACK,prob_DEFEND,prob_HOLD,prob_CONSERVE,margin_ATTACK,margin_DEFEND,margin_HOLD,margin_CONSERVE,top_probability,second_probability,probability_margin,normalized_entropy,correct
21,1,HOLD,HOLD,0.0003069047660916,0.4061396897810764,0.4754767032340188,0.1180767022188131,-6.436345100402832,0.751569926738739,0.9091907143592834,-0.4837927520275116,0.47547670323401886,0.40613968978107645,0.06933701345294241,0.702727157814421,True
14,2,HOLD,HOLD,0.343145980551401,0.0002271124487412,0.6350375077335821,0.0215893992662754,0.4022214114665985,-6.9182448387146,1.017749547958374,-2.363732099533081,0.6350375077335823,0.34314598055140105,0.2918915271821812,0.5338647779650416,True
6,2,CONSERVE,CONSERVE,5.818236873773441e-05,0.0013396419273007,0.1015048446513213,0.8970973310526401,-7.302898406982422,-4.166323184967041,0.1613810807466507,2.340438842773437,0.8970973310526402,0.10150484465132131,0.7955924864013189,0.2445755068310098,True
17,5,CONSERVE,CONSERVE,0.0004837513204562,3.620603268291749e-05,0.0438334814109123,0.9556465612359484,-5.015107154846191,-7.607452869415283,-0.5085251331329346,2.57346510887146,0.9556465612359486,0.043833481410912305,0.9118130798250363,0.13308940575841338,True
3,4,HOLD,HOLD,7.254616332253684e-05,0.0007751230550204,0.9990293744641388,0.0001229563175182,-6.290672779083252,-3.921874046325684,3.2396435737609863,-5.763067245483398,0.9990293744641389,0.0007751230550204001,0.9982542514091185,0.006001959307046765,True
22,4,DEFEND,DEFEND,0.0002312935209642,0.741821515023737,0.252400483422823,0.0055467080324757,-6.463948726654053,1.6092278957366943,0.5311363339424133,-3.2866761684417725,0.7418215150237372,0.25240048342282306,0.4894210316009141,0.43265045133167995,True
19,4,HOLD,HOLD,0.0001386881044937,0.0014473797009888,0.9182422132507224,0.080171718943795,-6.620525360107422,-4.275242805480957,2.17746376991272,-0.2608266472816467,0.9182422132507224,0.080171718943795,0.8380704943069274,0.2101542835797035,True
28,3,HOLD,ATTACK,0.7156557948596243,0.0002116637598478,0.2797040308809764,0.0044285104995513,1.5846165418624878,-6.541338920593262,0.645149290561676,-3.5005195140838623,0.7156557948596244,0.27970403088097645,0.43595176397864793,0.4483667535087498,False
18,5,HOLD,HOLD,0.0001647983276529,0.0249609571221245,0.9000010365867495,0.074873207963473,-6.710582256317139,-1.6902364492416382,1.8948464393615725,-0.5917533040046692,0.9000010365867497,0.07487320796347302,0.8251278286232766,0.2758752700538268,True
27,5,CONSERVE,HOLD,0.0002082076264698,0.0147608929862363,0.8094151697250643,0.1756157296622293,-6.990005016326904,-2.728803873062134,1.275527000427246,-0.2524866759777069,0.8094151697250646,0.17561572966222935,0.6337994400628352,0.3899712841388258,False
8,3,ATTACK,ATTACK,0.627641880782533,0.0002101762301007,0.369179769632095,0.0029681733552712,1.1890456676483154,-6.812732696533203,0.6583596467971802,-4.164977073669434,0.6276418807825331,0.36917976963209503,0.2584621111504381,0.48999516370679086,True
15,4,DEFEND,DEFEND,9.225425961977398e-05,0.9751588621813062,0.0246307177301306,0.0001181658289432,-6.256120204925537,3.0096867084503174,-0.6689193248748779,-6.008580207824707,0.9751588621813064,0.02463071773013061,0.9505281444511758,0.0848896577601294,True
17,5,HOLD,HOLD,6.673483299672642e-05,0.0115974512572385,0.9803401407968916,0.0079956731128729,-6.929958343505859,-1.772144794464111,2.6649694442749023,-2.144029378890991,0.9803401407968919,0.011597451257238503,0.9687426895396534,0.07964138402599225,True
24,3,ATTACK,ATTACK,0.8928421404245688,0.0001471619514576,0.1051847518851886,0.0018259457387848,2.082307815551758,-6.628323554992676,-0.0563834980130195,-4.11000394821167,0.892842140424569,0.10518475188518862,0.7876573885393804,0.2531150134790007,True
0,2,HOLD,ATTACK,0.7065726724167875,0.000178464009612,0.285547801217909,0.0077010623556914,1.5880435705184937,-6.695751190185547,0.6820269227027893,-2.931024074554444,0.7065726724167876,0.28554780121790907,0.4210248711988785,0.4633361222376882,False
0,2,HOLD,HOLD,7.90607211726386e-05,0.0007097146445704,0.998657087015154,0.0005541376191029,-6.238517284393311,-4.043870449066162,3.2054331302642822,-4.29132080078125,0.998657087015154,0.0007097146445704,0.9979473723705836,0.008215882310871224,True
14,2,ATTACK,ATTACK,0.7639134452217498,0.0001577864443958,0.2354794717855209,0.0004492965483334,1.759824275970459,-6.725142955780029,0.5829934477806091,-5.678702354431152,0.76391344522175,0.23547947178552095,0.528433973436229,0.39753547577338216,True
8,3,ATTACK,ATTACK,0.510484457803415,0.0001586664877951,0.4840129621342257,0.0053439135745641,1.2129498720169067,-6.86336088180542,1.1597013473510742,-3.346451997756958,0.5104844578034151,0.4840129621342258,0.026471495669189327,0.5221218258744851,True
17,5,HOLD,HOLD,0.0196666312014414,0.0001110627369139,0.9092496234762248,0.0709726825854198,-1.9492048025131223,-7.125787734985352,1.8844915628433228,-0.6658331751823425,0.909249623476225,0.07097268258541982,0.8382769408908052,0.25430067143876506,True
25,5,HOLD,HOLD,0.0005630484382277,4.127103093796573e-05,0.9915676046769388,0.0078280758538956,-4.172685623168945,-6.785890579223633,3.3009910583496094,-1.5405794382095337,0.9915676046769388,0.0078280758538956,0.9837395288230433,0.03678343418560553,True
20,2,CONSERVE,CONSERVE,0.0003636456630826,0.1988973443419251,0.3829922925733654,0.4177467174216268,-6.330192565917969,-0.0258283447474241,0.6293975710868835,0.7162580490112305,0.4177467174216268,0.3829922925733654,0.034754424848261356,0.7619653662336011,True
27,5,HOLD,HOLD,0.4119097024010755,0.0002544971957936,0.4714664254701989,0.1163693749329318,0.5001017451286316,-6.889167785644531,0.6351454854011536,-0.763933002948761,0.471466425470199,0.4119097024010756,0.05955672306912341,0.7013359108721865,True
17,5,DEFEND,DEFEND,7.545039541860081e-05,0.9801522508473118,0.0196773696203901,9.492913687941656e-05,-6.368966579437256,3.1030209064483643,-0.8052177429199219,-6.13931131362915,0.980152250847312,0.019677369620390104,0.9604748812269218,0.07108392945010227,True
19,4,HOLD,CONSERVE,0.0001231167381907,0.0044608585549918,0.3685485048753968,0.6268675198314206,-7.126835346221924,-3.536872148513794,0.8773587942123413,1.4085217714309692,0.6268675198314206,0.3685485048753968,0.25831901495602383,0.4947656943360664,False
27,5,ATTACK,HOLD,0.2787725942037358,0.0001447439289651,0.3710750959547253,0.3500075659125737,0.4470245838165283,-7.116160869598389,0.7330325841903687,0.6745829582214355,0.3710750959547254,0.35000756591257376,0.021067530042151617,0.7881991177229846,False
1,4,HOLD,HOLD,0.3213917367246842,0.0001636730038855,0.5405925004137945,0.1378520898576357,0.5854751467704773,-6.9970703125,1.1054801940917969,-0.2610042989253998,0.5405925004137946,0.32139173672468424,0.21920076368911035,0.701087567653012,True
28,3,HOLD,ATTACK,0.7890356735220493,0.0001909061090273,0.2085389789843459,0.0022344413845774,1.6623045206069946,-6.664480686187744,0.3316189646720886,-4.204515933990479,0.7890356735220494,0.20853897898434592,0.5804966945377035,0.3816954527263132,False
17,5,DEFEND,DEFEND,4.89383302152296e-05,0.9860299067554184,0.0138236095719364,9.75453424299854e-05,-6.551074504852295,3.359806060791016,-0.907502830028534,-5.861318111419678,0.9860299067554184,0.0138236095719364,0.972206297183482,0.05369905907689515,True
12,4,HOLD,HOLD,0.0003112197337026,0.4303357450246527,0.557025830284223,0.0123272049574215,-6.533806800842285,0.6980147957801819,0.9560607075691224,-2.854742288589477,0.5570258302842231,0.4303357450246528,0.12669008525957032,0.5377628365452929,True
10,3,HOLD,HOLD,0.0001240220430124,0.0078821749428671,0.7409043820788421,0.2510894209352783,-6.770321846008301,-2.618422031402588,1.9248456954956052,0.8427832126617432,0.7409043820788422,0.25108942093527836,0.4898149611435639,0.43891641903240497,True
6,2,DEFEND,DEFEND,0.0001419232516137,0.9532676532079378,0.0464476141063384,0.0001428094341098,-6.212499141693115,2.599865436553955,-0.4217053353786468,-6.206274509429932,0.9532676532079382,0.046447614106338415,0.9068200391015997,0.13757005161317068,True
22,4,DEFEND,DEFEND,0.000244310814701,0.7160648425149665,0.277609903747017,0.0060809429233154,-6.661279678344727,1.3218048810958862,0.3742510676383972,-3.4468061923980717,0.7160648425149666,0.27760990374701705,0.43845493876794955,0.452993896179773,True
6,2,HOLD,HOLD,0.0002537379431704,3.988009640753981e-05,0.8828577744941802,0.1168486074662416,-5.782249450683594,-7.632674694061279,2.3723673820495605,0.3500824570655823,0.8828577744941805,0.11684860746624162,0.7660091670279389,0.2621091834690816,True
27,5,DEFEND,DEFEND,7.900313958324884e-05,0.9846203168781684,0.0152122441094669,8.843587278147086e-05,-6.216024398803711,3.2144997119903564,-0.955655574798584,-6.103233814239502,0.9846203168781684,0.0152122441094669,0.9694080727687016,0.058072560401623355,True
11,1,HOLD,HOLD,0.0001181922963546,0.0942185865781155,0.9021771879324484,0.0034860331930815,-6.595463752746582,0.085595890879631,2.344789266586304,-3.211257219314575,0.9021771879324484,0.0942185865781155,0.8079586013543328,0.24253693553499767,True
23,2,DEFEND,DEFEND,9.284816790524987e-05,0.9721000216405002,0.026812814236365,0.0009943159552294,-6.407435417175293,2.848813533782959,-0.7417653203010559,-4.036345481872559,0.9721000216405004,0.026812814236365005,0.9452872074041353,0.09541663856101254,True
5,5,HOLD,HOLD,0.3074556379337521,0.000207253965028,0.4563331292629876,0.2360039788382323,0.3422488272190094,-6.959892272949219,0.7371410727500916,0.0777666494250297,0.4563331292629876,0.3074556379337521,0.1488774913292355,0.7669037007084339,True
4,3,CONSERVE,HOLD,0.0001595345361828,0.0346007752085404,0.8041402585928182,0.1610994316624585,-6.759144306182861,-1.3797729015350342,1.7661247253417969,0.1583727151155471,0.8041402585928182,0.1610994316624585,0.6430408269303598,0.42357531401422527,False
1,4,HOLD,HOLD,0.284959500230246,0.0001755734442644,0.6968142516493935,0.018050674676096,0.4096128344535827,-6.9824323654174805,1.3037846088409424,-2.349551200866699,0.6968142516493936,0.2849595002302461,0.4118547514191475,0.4929971502238875,True
0,2,ATTACK,ATTACK,0.7860208217549315,0.0001617453830877,0.2090721892405749,0.0047452436214057,1.704804539680481,-6.783910751342773,0.3805009722709656,-3.405035972595215,0.7860208217549317,0.20907218924057497,0.5769486325143567,0.3918846754970212,True
1,4,HOLD,HOLD,0.0003710128408411,0.3947913094772917,0.4806884878950769,0.1241491897867902,-6.388461589813232,0.5814141035079956,0.778276264667511,-0.5754592418670654,0.48068848789507695,0.39479130947729174,0.08589717841778521,0.7076270732697252,True
2,1,DEFEND,DEFEND,0.0002091542239569,0.8052870534540588,0.1919954992132801,0.002508293108704,-6.424272060394287,1.8316099643707275,0.3978830575942993,-3.93998646736145,0.8052870534540589,0.19199549921328013,0.6132915542407789,0.3664655975140952,True
22,4,CONSERVE,CONSERVE,9.79542010506981e-05,0.0064405351305976,0.0690219098168184,0.9244396008515332,-7.029701232910156,-2.843834400177002,-0.472021996974945,2.12274169921875,0.9244396008515333,0.06902190981681841,0.8554176910347149,0.20958538549936334,True
11,1,HOLD,HOLD,0.0802126554759364,6.612058839740045e-05,0.9196268978154528,9.432612021325064e-05,0.1970519423484802,-6.903904438018799,2.636338710784912,-6.548625946044922,0.919626897815453,0.08021265547593641,0.8394142423395167,0.20265976727222967,True
0,2,ATTACK,ATTACK,0.5338085199777807,0.0001899031015668,0.3364587664965786,0.1295428104240738,1.1537582874298096,-6.787520408630371,0.6921967267990112,-0.2622674405574798,0.5338085199777808,0.33645876649657863,0.19734975348120215,0.6982345064489057,True
3,4,DEFEND,HOLD,0.0003315148805484,0.1147278503044973,0.871799793003164,0.0131408418117901,-6.588784694671631,-0.7421390414237976,1.285857915878296,-2.908976554870605,0.8717997930031642,0.11472785030449732,0.757071942698667,0.30844634824839395,False
19,4,ATTACK,ATTACK,0.7409409768072891,0.0001779541462633,0.2555409631053805,0.003340105941067,1.597398281097412,-6.736751556396484,0.5328601002693176,-3.80452036857605,0.7409409768072892,0.25554096310538055,0.48540001370190866,0.42660024607835123,True
26,1,DEFEND,DEFEND,0.000211321352235,0.8307172512326679,0.1503212127902672,0.0187502146248297,-6.434625625610352,1.8420393466949463,0.132524311542511,-1.9490448236465452,0.830717251232668,0.15032121279026722,0.6803960384424008,0.37169223595489226,True
17,5,DEFEND,DEFEND,0.0001145281096295,0.9358029084947692,0.0633899814397284,0.0006925819558726,-6.191255569458008,2.8170840740203857,0.1249850019812583,-4.3916497230529785,0.9358029084947694,0.06338998143972842,0.872412927055041,0.17530681481870766,True
22,4,HOLD,HOLD,0.0023594134852247,0.0001563756494218,0.985073997630385,0.0124102132349684,-3.995275020599365,-6.709182262420654,2.0390288829803467,-2.3351681232452397,0.9850739976303852,0.012410213234968404,0.9726637843954168,0.0612630769249248,True
0,2,CONSERVE,HOLD,0.0136512093042779,0.0001254773702017,0.9075965519466072,0.0786267613789131,-2.3005950450897217,-6.990052700042725,1.8963768482208248,-0.5497109889984131,0.9075965519466073,0.07862676137891311,0.8289697905676942,0.25080681742974076,False
17,5,ATTACK,ATTACK,0.6708447401482653,0.0001622751458044,0.3285994561235863,0.0003935285823439,1.3747392892837524,-6.952260494232178,0.6610411405563354,-6.066400051116943,0.6708447401482655,0.3285994561235864,0.3422452840246791,0.46023266799222806,True
18,5,ATTACK,ATTACK,0.7445436232426039,0.000227017837265,0.2548192275933538,0.0004101313267772,1.4037774801254272,-6.691720962524414,0.3315604031085968,-6.100271701812744,0.7445436232426039,0.2548192275933538,0.48972439564925013,0.41341928696857777,True
5,5,DEFEND,DEFEND,3.4101997786428795e-05,0.994928097594643,0.0049994544784153,3.834592915531143e-05,-6.298883438110352,3.982186317443848,-1.3111555576324463,-6.181591033935547,0.994928097594643,0.0049994544784153,0.9899286431162276,0.023291570882483004,True
1,4,ATTACK,HOLD,0.3370501600930829,0.000255318933335,0.6122135345367347,0.0504809864368474,0.3144846558570862,-6.870988845825195,0.9113339781761168,-1.5841504335403442,0.6122135345367347,0.3370501600930829,0.27516337444365174,0.591363444408769,False
19,4,DEFEND,DEFEND,5.930493581219961e-05,0.9857672227677398,0.0139101517002212,0.0002633205962268,-6.166942119598389,3.5515406131744385,-0.7092609405517578,-4.676262855529785,0.9857672227677398,0.0139101517002212,0.9718570710675185,0.055072236996087834,True
13,2,DEFEND,DEFEND,7.294019948162319e-05,0.9829133822426388,0.0169136852370066,9.999232087304785e-05,-6.287119388580322,3.221517562866211,-0.8408803343772888,-5.971665382385254,0.9829133822426386,0.016913685237006596,0.9659996970056319,0.06315917477680556,True
28,3,HOLD,HOLD,0.243299096886467,0.0001288277272006,0.6720802785726474,0.0844917968136848,0.6046777367591858,-6.938892841339111,1.620764136314392,-0.4529592990875244,0.6720802785726475,0.24329909688646706,0.42878118168618046,0.5921582803675071,True
14,2,HOLD,HOLD,0.1500820862169373,0.0001472417834769,0.8457926178368718,0.0039780541627139,0.0882822945713996,-6.838579177856445,1.8173741102218628,-3.542107343673706,0.8457926178368719,0.15008208621693733,0.6957105316199346,0.3243045822085479,True
6,2,ATTACK,ATTACK,0.8112820564302649,0.000170470672245,0.1882400266549792,0.0003074462425108,1.7526638507843018,-6.71514368057251,0.291765958070755,-6.1254072189331055,0.8112820564302651,0.18824002665497924,0.6230420297752859,0.35202087350567074,True
1,4,HOLD,HOLD,0.0001788411851889,0.2693577037351936,0.6426144067137388,0.0878490483658785,-6.666841983795166,0.6504555344581604,1.5199600458145142,-0.4699648320674896,0.6426144067137389,0.26935770373519363,0.3732567029785453,0.6150896580911972,True
3,4,HOLD,HOLD,0.0006279511539347,3.769117630015079e-05,0.9982507260674786,0.0010836316022865,-4.041863441467285,-6.8548994064331055,3.329433917999268,-3.4962525367736816,0.9982507260674787,0.0010836316022865002,0.9971670944651921,0.010214287728771561,True
3,4,ATTACK,ATTACK,0.784526348775987,0.0001848687249806,0.2150151568039545,0.0002736256950777,1.5892478227615356,-6.763941764831543,0.2948761880397796,-6.371826648712158,0.7845263487759873,0.21501515680395455,0.5695111919720327,0.3784962657430899,True
13,2,HOLD,HOLD,0.3139507143745311,0.0001696716191627,0.6724914246502633,0.0133881893560428,0.6164957284927368,-6.906630516052246,1.3782490491867063,-2.53836727142334,0.6724914246502633,0.3139507143745311,0.35854071027573226,0.4975574143774816,True
0,2,ATTACK,HOLD,0.2252774957779337,0.000237889890738,0.7680414826902454,0.0064431316410827,0.1134966760873794,-6.73978328704834,1.3400074243545532,-3.440821647644043,0.7680414826902456,0.22527749577793377,0.5427639869123119,0.4132905968469496,False
2,1,DEFEND,DEFEND,8.304851427332493e-05,0.9837626123238944,0.0160299519382534,0.0001243872235786,-6.29012393951416,3.0895910263061523,-1.027334690093994,-5.886148929595947,0.9837626123238947,0.016029951938253406,0.9677326603856413,0.06078089920343161,True
2,1,DEFEND,DEFEND,0.0001327027178199,0.957788263651592,0.0416358873415222,0.0004431462890658,-6.297379970550537,2.586890935897827,-0.5487733483314514,-5.091591358184815,0.957788263651592,0.0416358873415222,0.9161523763100697,0.12859200127910395,True
8,3,DEFEND,HOLD,0.0002663936485826,0.4257295461425896,0.5590266030954316,0.014977457113396,-6.426280498504639,0.9503040313720704,1.2226967811584473,-2.39695405960083,0.5590266030954317,0.4257295461425897,0.13329705695284205,0.543733494937966,False
10,3,ATTACK,ATTACK,0.7549594803326186,0.000239414517336,0.2428406678286292,0.0019604373214162,1.388343334197998,-6.667879104614258,0.2540847659111023,-4.565153121948242,0.7549594803326186,0.2428406678286292,0.5121188125039894,0.4112658539039235,True
